0	-0.421236
1	-0.420403
2	-0.416354
3	-0.419830
4	-0.419458
5	-0.422450
6	-0.417452
7	-0.420636
8	-0.421362
9	-0.415141
10	-0.418317
11	-0.418439
12	-0.420568
13	-0.418818
14	-0.418133
15	-0.419626
16	-0.416342
17	-0.417070
18	-0.418355
19	-0.415858
20	-0.421594
21	-0.421425
22	-0.419993
23	-0.416069
24	-0.421049
25	-0.421743
26	-0.419024
27	-0.419867
28	-0.423104
29	-0.415859
30	-0.419292
31	-0.421730
32	-0.421573
33	-0.419409
34	-0.420580
35	-0.423603
36	-0.417614
37	-0.417867
38	-0.415125
39	-0.420855
40	-0.419700
41	-0.422011
42	-0.416654
43	-0.418825
44	-0.422443
45	-0.415865
46	-0.418655
47	-0.417830
48	-0.421961
49	-0.419151
50	-0.420854
51	-0.413408
52	-0.418075
53	-0.421297
54	-0.418570
55	-0.418210
56	-0.419936
57	-0.414121
58	-0.420193
59	-0.421219
60	-0.418439
61	-0.420949
62	-0.418713
63	-0.417613
64	-0.416433
65	-0.418458
66	-0.421353
67	-0.421532
68	-0.418342
69	-0.420226
70	-0.418726
71	-0.420927
72	-0.418006
73	-0.417240
74	-0.421020
75	-0.420439
76	-0.419800
77	-0.420045
78	-0.420309
79	-0.419138
80	-0.422075
81	-0.417123
82	-0.418294
83	-0.417244
84	-0.424584
85	-0.415704
86	-0.419120
87	-0.418547
88	-0.421866
89	-0.417643
90	-0.418547
91	-0.421439
92	-0.420752
93	-0.418563
94	-0.420837
95	-0.418361
96	-0.419446
97	-0.420944
98	-0.419817
99	-0.420997
100	-0.419631
101	-0.420168
102	-0.418236
103	-0.421680
104	-0.416948
105	-0.422755
106	-0.420396
107	-0.420134
108	-0.418922
109	-0.421721
110	-0.417322
111	-0.421634
112	-0.420447
113	-0.422156
114	-0.416111
115	-0.421306
116	-0.415284
117	-0.418457
118	-0.418731
119	-0.420497
120	-0.421118
121	-0.420495
122	-0.420585
123	-0.416924
124	-0.419137
125	-0.423662
126	-0.420533
127	-0.420127
128	-0.423331
129	-0.418316
130	-0.415985
131	-0.419265
132	-0.419079
133	-0.420014
134	-0.422228
135	-0.420880
136	-0.416890
137	-0.420576
138	-0.419128
139	-0.421035
140	-0.422239
141	-0.416696
142	-0.419675
143	-0.419618
144	-0.416834
145	-0.418944
146	-0.420224
147	-0.419411
148	-0.417075
149	-0.417992
150	-0.418826
151	-0.415281
152	-0.419750
153	-0.419836
154	-0.421025
155	-0.422332
156	-0.420186
157	-0.417203
158	-0.417049
159	-0.419012
160	-0.420505
161	-0.418654
162	-0.420304
163	-0.419691
164	-0.416895
165	-0.415706
166	-0.419476
167	-0.420427
168	-0.418991
169	-0.417552
170	-0.423340
171	-0.416079
172	-0.421644
