8012000 304.26408 -8659.4043 0.99720022 1440.064 -22.213396 30573.306 -40685.951 32035.573 0.0095685641 -8650.3784 13.187502 -17.693315 26152.619 23.911514 -0.50961572 -5.0909368 10118.682 9455.2242 10192.73 9519.2597 29.682814 29.682814 29.682814 13.177001 5.1480763 4.6302308 2.8072636 29.682814 29.682814 29.682814
8015000 289.57589 -8559.7067 0.98237052 1433.7149 -21.883054 30678.637 -40682.994 32134.225 0.00994362 -8549.1335 11.309895 -97.799476 26547.415 24.036157 -0.58369658 -4.982652 10218.997 9550.6017 10293.802 9615.4255 29.831431 29.831431 29.831431 10.935944 4.9900448 1.6647381 3.42842 29.831431 29.831431 29.831431
8020000 299.6808 -8663.2951 0.98059221 1445.016 -21.84344 30555.959 -40682.503 32022.809 0.0095552556 -8661.3276 19.875889 -89.393019 26595.559 24.057922 -0.72485901 -4.7685826 10240.665 9572.4957 10315.648 9637.612 29.849453 29.849453 29.849453 18.233379 7.1107566 5.4730602 4.534569 29.849453 29.849453 29.849453
8025000 290.4995 -8597.7581 0.97624653 1514.6186 -21.746637 30554.764 -40684.428 32091.124 0.0053977018 -8596.4362 20.424698 378.034 26713.947 24.106191 -0.94659128 -4.6022171 10287.719 9617.201 10363.014 9682.447 29.893678 29.893678 29.893678 17.28699 6.4197143 6.2346379 3.9477965 29.893678 29.893678 29.893678
8030000 310.42374 -8542.9905 0.98842657 1406.2481 -22.017957 30717.943 -40685.827 32146.199 0.0092200886 -8539.0476 18.075033 -123.90321 26384.76 24.087003 -1.2173433 -4.4386574 10206.764 9537.2018 10281.466 9602.0232 29.77038 29.77038 29.77038 18.645698 11.002909 3.1346131 3.7168581 29.77038 29.77038 29.77038
8035000 296.58882 -8685.0958 0.98137981 1449.0682 -21.860985 30538.249 -40686.677 32009.17 0.0077232939 -8677.0784 13.843678 -231.62496 26574.215 24.279025 -1.452458 -4.3485813 10286.579 9606.9547 10361.864 9672.3296 29.841465 29.841465 29.841465 14.264408 6.9448092 5.4886776 1.5689395 29.841465 29.841465 29.841465
8040000 299.79331 -8611.4972 0.97828561 1440.7728 -21.792059 30613.92 -40686.284 32076.477 0.0080266854 -8610.9188 21.213631 -216.40573 26658.266 24.409563 -1.6094341 -4.2043052 10318.973 9633.5079 10394.44 9698.975 29.872894 29.872894 29.872894 20.093657 12.661637 3.878308 3.0214269 29.872894 29.872894 29.872894
8045000 280.65011 -8575.1935 0.97531513 1423.176 -21.725889 30674.96 -40688.258 32119.853 0.0089201368 -8567.6033 14.135703 -259.79589 26739.458 24.494913 -1.5979158 -4.0296987 10348.545 9659.3839 10424.224 9724.9739 29.903191 29.903191 29.903191 14.928053 6.9332677 4.5356345 3.1117778 29.903191 29.903191 29.903191
8050000 312.53584 -8592.1223 0.97947218 1537.8793 -21.818491 30538.907 -40686.451 32098.595 0.0098178841 -8590.0222 19.718418 957.54663 26625.971 24.51272 -1.4533127 -3.8580538 10330.956 9642.192 10406.54 9707.704 29.860826 29.860826 29.860826 17.542398 3.5175399 4.6327535 8.4591935 29.860826 29.860826 29.860826
8055000 298.96167 -8585.7212 0.98447912 1477.6848 -21.930024 30602.005 -40686.596 32101.61 0.0096176767 -8582.9109 19.119737 343.56775 26490.554 24.454954 -1.0002359 -3.6081076 10311.709 9627.7704 10387.147 9692.925 29.810117 29.810117 29.810117 21.185637 10.695121 4.7024282 4.7671236 29.810117 29.810117 29.810117
