2100000 236.1934 20.060449 0.0084686624 8.2112107 -0.0033616117 10.043155 -9.4593022 18.257727 0 0 20.063811 -178.81465 27486.791 -0.44658528 0.21693836 0.20297546 413.45764 384.8833 0 0 30.17922 30.17922 30.17922 11.265386 5.5787308 3.5076517 1.9550487 30.17922 30.17922 30.17922
2105000 197.24882 19.387996 0.0084099293 8.9172784 -0.0033382978 10.068996 -9.4621978 18.989613 0 0 19.391335 -98.495806 27678.752 1.0841621 -0.46927716 -0.28742572 198.29847 226.65614 0 0 30.249312 30.249312 30.249312 9.8639194 4.4978896 2.8751646 2.2067896 30.249312 30.249312 30.249312
2110000 263.43674 19.894701 0.0083982097 7.9667858 -0.0033336457 10.114858 -9.5002785 18.084977 0 0 19.898035 -95.284312 27717.378 0.77494392 0.39225921 -0.16693345 251.46443 262.05508 0 0 30.263376 30.263376 30.263376 11.313336 5.3026991 4.0429368 1.6895974 30.263376 30.263376 30.263376
2115000 253.64579 19.961931 0.0085334263 10.243914 -0.0033873195 9.9901072 -9.5191325 20.237408 0 0 19.965319 49.475698 27278.182 0.6200913 -0.43263584 1.0096056 222.63671 237.12322 0 0 30.102678 30.102678 30.102678 9.2470431 4.1753601 0.77371448 3.861274 30.102678 30.102678 30.102678
2120000 243.21007 20.369566 0.0086023046 8.7141333 -0.0034146606 10.102913 -9.5052902 18.820461 0 0 20.372981 -57.501137 27059.766 0.38629302 -0.06017035 0.30433092 300.72646 357.62388 0 0 30.022119 30.022119 30.022119 11.05781 6.129479 1.6495806 2.889009 30.022119 30.022119 30.022119
2125000 232.6504 22.259874 0.0085362366 10.869494 -0.0033884351 10.088784 -9.5194391 20.961666 0 0 22.263263 215.79913 27269.201 -0.4860442 -0.084287587 -0.25712931 127.77101 174.91171 0 0 30.099375 30.099375 30.099375 10.821036 4.2449541 2.2609028 3.6612621 30.099375 30.099375 30.099375
2130000 248.04173 20.655121 0.0084575888 8.8286529 -0.0033572161 10.040153 -9.4539246 18.872163 0 0 20.658478 -133.4749 27522.779 0.1920965 0.88083862 0.39636454 292.63088 274.33549 0 0 30.192386 30.192386 30.192386 11.240239 6.1944478 1.8749957 2.6055362 30.192386 30.192386 30.192386
2135000 270.82115 22.117042 0.0084314136 8.3821727 -0.0033468259 10.026665 -9.471781 18.412185 0 0 22.120388 -132.43071 27608.224 0.058139518 0.18045737 0.68270507 165.83874 179.95859 0 0 30.223597 30.223597 30.223597 13.179985 8.2189527 1.6744299 3.0461904 30.223597 30.223597 30.223597
2140000 269.31412 22.10322 0.0085148909 9.6624019 -0.003379962 10.057857 -9.5026865 19.723639 0 0 22.1066 49.856026 27337.561 0.29204264 -0.56792627 0.57627812 191.04803 184.47494 0 0 30.124505 30.124505 30.124505 11.885647 4.7125355 1.7715185 4.8408314 30.124505 30.124505 30.124505
2145000 281.28654 23.510537 0.008598136 8.9982896 -0.0034130059 10.11395 -9.4539079 19.115653 0 0 23.51395 -67.715374 27072.886 0.42369834 -0.78503249 -0.19123909 191.29656 200.03888 0 0 30.02697 30.02697 30.02697 13.852205 6.2246 4.2926233 2.7830359 30.02697 30.02697 30.02697
2150000 239.17476 22.631488 0.0084527552 8.9691362 -0.0033552974 10.033773 -9.5156573 19.006265 0 0 22.634843 -80.604409 27538.518 0.43026863 -0.67804232 0.84155837 192.99735 183.34581 0 0 30.19814 30.19814 30.19814 13.144235 4.8717905 4.4004976 3.5036728 30.19814 30.19814 30.19814
2155000 299.66832 20.146099 0.0086654802 7.9574987 -0.003439738 10.028443 -9.494992 17.989381 0 0 20.149538 -156.23359 26862.487 0.33660794 -0.73288894 0.22464049 186.02353 173.25819 0 0 29.948983 29.948983 29.948983 11.655149 5.2587656 3.1043214 2.92523 29.948983 29.948983 29.948983
2160000 350.20654 19.568503 0.0084971669 8.4656443 -0.0033729265 10.08561 -9.5006176 18.554627 0 0 19.571876 -57.630624 27394.584 -0.70246785 0.68536376 -0.08389134 251.60082 235.88788 0 0 30.145436 30.145436 30.145436 10.517866 5.2387861 2.2492119 2.5325523 30.145436 30.145436 30.145436
