1	300	300	1	-1.5	-1.5	0.115	-0.115	0.11	-0.11
2	300	300	1	-1.5	-1.5	0.11	-0.11	0.1	-0.1
3	300	300	1	-1.5	-1.5	0.1	-0.1	0.08	-0.08
4	300	300	1	-1.5	-1.5	0.08	-0.08	0.05	-0.05
5	300	300	1	-1.5	-1.5	0.05	-0.05	0.025	-0.025
6	300	300	1	-1.5	-1.5	0.025	-0.025	0.01	-0.01
7	300	300	1	-1.5	-1.5	0.01	-0.01	0.00001	-0.00001
8	300	300	1	-1.5	-1.5	0.115	-0.115	0.00001	-0.00001
1	300	300	1	-1	-1	0.115	-0.115	0.11	-0.11
2	300	300	1	-1	-1	0.11	-0.11	0.1	-0.1
3	300	300	1	-1	-1	0.1	-0.1	0.08	-0.08
4	300	300	1	-1	-1	0.08	-0.08	0.05	-0.05
5	300	300	1	-1	-1	0.05	-0.05	0.025	-0.025
6	300	300	1	-1	-1	0.025	-0.025	0.01	-0.01
7	300	300	1	-1	-1	0.01	-0.01	0.00001	-0.00001
8	300	300	1	-1	-1	0.115	-0.115	0.00001	-0.00001
1	300	300	1	-0.5	-0.5	0.115	-0.115	0.11	-0.11
2	300	300	1	-0.5	-0.5	0.11	-0.11	0.1	-0.1
3	300	300	1	-0.5	-0.5	0.1	-0.1	0.08	-0.08
4	300	300	1	-0.5	-0.5	0.08	-0.08	0.05	-0.05
5	300	300	1	-0.5	-0.5	0.05	-0.05	0.025	-0.025
6	300	300	1	-0.5	-0.5	0.025	-0.025	0.01	-0.01
7	300	300	1	-0.5	-0.5	0.01	-0.01	0.00001	-0.00001
8	300	300	1	-0.5	-0.5	0.115	-0.115	0.00001	-0.00001
1	300	300	1	0	0	0.115	-0.115	0.11	-0.11
2	300	300	1	0	0	0.11	-0.11	0.1	-0.1
3	300	300	1	0	0	0.1	-0.1	0.08	-0.08
4	300	300	1	0	0	0.08	-0.08	0.05	-0.05
5	300	300	1	0	0	0.05	-0.05	0.025	-0.025
6	300	300	1	0	0	0.025	-0.025	0.01	-0.01
7	300	300	1	0	0	0.01	-0.01	0.00001	-0.00001
8	300	300	1	0	0	0.115	-0.115	0.00001	-0.00001
1	300	300	1	0.25	0.25	0.115	-0.115	0.11	-0.11
2	300	300	1	0.25	0.25	0.11	-0.11	0.1	-0.1
3	300	300	1	0.25	0.25	0.1	-0.1	0.08	-0.08
4	300	300	1	0.25	0.25	0.08	-0.08	0.05	-0.05
5	300	300	1	0.25	0.25	0.05	-0.05	0.025	-0.025
6	300	300	1	0.25	0.25	0.025	-0.025	0.01	-0.01
7	300	300	1	0.25	0.25	0.01	-0.01	0.00001	-0.00001
8	300	300	1	0.25	0.25	0.115	-0.115	0.00001	-0.00001
1	300	300	1	0.5	0.5	0.115	-0.115	0.11	-0.11
2	300	300	1	0.5	0.5	0.11	-0.11	0.1	-0.1
3	300	300	1	0.5	0.5	0.1	-0.1	0.08	-0.08
4	300	300	1	0.5	0.5	0.08	-0.08	0.05	-0.05
5	300	300	1	0.5	0.5	0.05	-0.05	0.025	-0.025
6	300	300	1	0.5	0.5	0.025	-0.025	0.01	-0.01
7	300	300	1	0.5	0.5	0.01	-0.01	0.00001	-0.00001
8	300	300	1	0.5	0.5	0.115	-0.115	0.00001	-0.00001
1       300     300     1       0.75    0.75    0.115   -0.115  0.11    -0.11
2       300     300     1       0.75    0.75    0.11    -0.11   0.1     -0.1
