LAMMPS data file. msi2lmp v3.9.7 / 24 Oct 2015 / CGCMM for 3.4

   3010 atoms
      0 bonds
      0 angles
      0 dihedrals
      0 impropers

   4 atom types
   2 bond types
   0 angle types
   0 dihedral types
   0 improper types

    -0.307406375    29.212593625 xlo xhi
    -0.111927032    30.488072968 ylo yhi
     0              157          zlo zhi

Masses

   1   4.002600 # He
   2  12.011150 # Cp
   3  15.9994   # O
   4   1.008    # H

Atoms # full

      1      1   1  0.000000     1.229753289     3.549992316     1.399999976   0   0   0 # he
      2      1   1  0.000000     1.229753289     0.709998463     1.399999976   0   0   0 # he
      3      1   1  0.000000     2.459506578     1.419996926     1.399999976   0   0   0 # he
      4      1   1  0.000000     3.689259868     3.549992316     1.399999976   0   0   0 # he
      5      1   1  0.000000     2.459506578     2.839993852     1.399999976   0   0   0 # he
      6      1   1  0.000000     3.689259868     0.709998463     1.399999976   0   0   0 # he
      7      1   1  0.000000     4.919013157     1.419996926     1.399999976   0   0   0 # he
      8      1   1  0.000000     6.148766446     3.549992316     1.399999976   0   0   0 # he
      9      1   1  0.000000     4.919013157     2.839993852     1.399999976   0   0   0 # he
     10      1   1  0.000000     6.148766446     0.709998463     1.399999976   0   0   0 # he
     11      1   1  0.000000     7.378519735     1.419996926     1.399999976   0   0   0 # he
     12      1   1  0.000000     8.608273024     3.549992316     1.399999976   0   0   0 # he
     13      1   1  0.000000     7.378519735     2.839993852     1.399999976   0   0   0 # he
     14      1   1  0.000000     8.608273024     0.709998463     1.399999976   0   0   0 # he
     15      1   1  0.000000     9.838026313     1.419996926     1.399999976   0   0   0 # he
     16      1   1  0.000000    11.067779603     3.549992316     1.399999976   0   0   0 # he
     17      1   1  0.000000     9.838026313     2.839993852     1.399999976   0   0   0 # he
     18      1   1  0.000000    11.067779603     0.709998463     1.399999976   0   0   0 # he
     19      1   1  0.000000    12.297532892     1.419996926     1.399999976   0   0   0 # he
     20      1   1  0.000000    13.527286181     3.549992316     1.399999976   0   0   0 # he
     21      1   1  0.000000    12.297532892     2.839993852     1.399999976   0   0   0 # he
     22      1   1  0.000000    13.527286181     0.709998463     1.399999976   0   0   0 # he
     23      1   1  0.000000    14.757039470     1.419996926     1.399999976   0   0   0 # he
     24      1   1  0.000000    15.986792759     3.549992316     1.399999976   0   0   0 # he
     25      1   1  0.000000    14.757039470     2.839993852     1.399999976   0   0   0 # he
     26      1   1  0.000000    15.986792759     0.709998463     1.399999976   0   0   0 # he
     27      1   1  0.000000    17.216546048     1.419996926     1.399999976   0   0   0 # he
     28      1   1  0.000000    18.446299338     3.549992316     1.399999976   0   0   0 # he
     29      1   1  0.000000    17.216546048     2.839993852     1.399999976   0   0   0 # he
     30      1   1  0.000000    18.446299338     0.709998463     1.399999976   0   0   0 # he
     31      1   1  0.000000    19.676052627     1.419996926     1.399999976   0   0   0 # he
     32      1   1  0.000000    20.905805916     3.549992316     1.399999976   0   0   0 # he
     33      1   1  0.000000    19.676052627     2.839993852     1.399999976   0   0   0 # he
