0	-0.079755
1	-0.080338
2	-0.080920
3	-0.080306
4	-0.079490
5	-0.080113
6	-0.080681
7	-0.080253
8	-0.079846
9	-0.079951
10	-0.080661
11	-0.080050
12	-0.079724
13	-0.078484
14	-0.081038
15	-0.078629
16	-0.079649
17	-0.080002
18	-0.080334
19	-0.079712
20	-0.080311
21	-0.079289
22	-0.080539
23	-0.080607
24	-0.079043
25	-0.079996
26	-0.080816
27	-0.079442
28	-0.079159
29	-0.079646
30	-0.080817
31	-0.078769
32	-0.079911
33	-0.079901
34	-0.080353
35	-0.080489
36	-0.080431
37	-0.079884
38	-0.080449
39	-0.080405
40	-0.079560
41	-0.080664
42	-0.080274
43	-0.079898
44	-0.080052
45	-0.080249
46	-0.080121
47	-0.080590
48	-0.080361
49	-0.080154
50	-0.080291
51	-0.080427
52	-0.079740
53	-0.080330
54	-0.080981
55	-0.080265
56	-0.078061
57	-0.080843
58	-0.080223
59	-0.080301
60	-0.080063
61	-0.080607
62	-0.081150
63	-0.079334
64	-0.079716
65	-0.079076
66	-0.080874
67	-0.079968
68	-0.079870
69	-0.080408
70	-0.080163
71	-0.079896
72	-0.079427
73	-0.080471
74	-0.080647
75	-0.080501
76	-0.079436
77	-0.080334
78	-0.080755
79	-0.079395
80	-0.079687
81	-0.079870
82	-0.080462
83	-0.079278
84	-0.079948
85	-0.080774
86	-0.080057
87	-0.079714
88	-0.080048
89	-0.080768
90	-0.079872
91	-0.079190
92	-0.079645
93	-0.080714
94	-0.079901
95	-0.079570
96	-0.080479
97	-0.077766
98	-0.080698
99	-0.079759
100	-0.079769
101	-0.080600
102	-0.080634
103	-0.080044
104	-0.080148
105	-0.080162
106	-0.079840
107	-0.079777
108	-0.080675
109	-0.080475
110	-0.080307
111	-0.079449
112	-0.080389
113	-0.079088
114	-0.080711
115	-0.078063
116	-0.080651
117	-0.080584
118	-0.079707
119	-0.080535
120	-0.080187
121	-0.080419
122	-0.078555
123	-0.080072
124	-0.080236
125	-0.080311
126	-0.080461
127	-0.079982
128	-0.080929
129	-0.079036
130	-0.080215
131	-0.079804
132	-0.079834
133	-0.080602
134	-0.079596
135	-0.080428
136	-0.080866
137	-0.080175
138	-0.080249
139	-0.080693
140	-0.079855
141	-0.080265
142	-0.079973
143	-0.079433
144	-0.080081
145	-0.081119
146	-0.079801
147	-0.080168
148	-0.079697
