1 20.258 6.66915625E-02
2 111.892 0.15259600
3 299.341 0.23238577
4 627.975 0.30267334
5 1179.09 0.36057186
6 2088.99 0.40370926
7 3573.42 0.43031904
8 5948.05 0.43931171
9 9621.6 0.43031904
10 15020 0.40370926
11 22398.4 0.36057186
12 31544.8 0.30267334
13 41494.9 0.23238577
14 50499.5 0.15259600
15 56460.5 6.66915625E-02
